,upper,lower,steer
1569,ensemble_frames/upper/upper_-14_9454578674.jpg,ensemble_frames/lower/lower_-14_9454578674.jpg,-14
1570,ensemble_frames/upper/upper_-14_9454582412.jpg,ensemble_frames/lower/lower_-14_9454582412.jpg,-14
1571,ensemble_frames/upper/upper_-14_9454586158.jpg,ensemble_frames/lower/lower_-14_9454586158.jpg,-14
1572,ensemble_frames/upper/upper_-14_9454586164.jpg,ensemble_frames/lower/lower_-14_9454586164.jpg,-14
1573,ensemble_frames/upper/upper_-14_9454586171.jpg,ensemble_frames/lower/lower_-14_9454586171.jpg,-14
1574,ensemble_frames/upper/upper_-14_9454586179.jpg,ensemble_frames/lower/lower_-14_9454586179.jpg,-14
1575,ensemble_frames/upper/upper_-14_9454586310.jpg,ensemble_frames/lower/lower_-14_9454586310.jpg,-14
1576,ensemble_frames/upper/upper_-14_9454586317.jpg,ensemble_frames/lower/lower_-14_9454586317.jpg,-14
1577,ensemble_frames/upper/upper_-14_9454586323.jpg,ensemble_frames/lower/lower_-14_9454586323.jpg,-14
1578,ensemble_frames/upper/upper_-14_9454586331.jpg,ensemble_frames/lower/lower_-14_9454586331.jpg,-14
1579,ensemble_frames/upper/upper_-14_9454586337.jpg,ensemble_frames/lower/lower_-14_9454586337.jpg,-14
1580,ensemble_frames/upper/upper_-14_9454586343.jpg,ensemble_frames/lower/lower_-14_9454586343.jpg,-14
1581,ensemble_frames/upper/upper_-14_9454586349.jpg,ensemble_frames/lower/lower_-14_9454586349.jpg,-14
1582,ensemble_frames/upper/upper_-14_9454586356.jpg,ensemble_frames/lower/lower_-14_9454586356.jpg,-14
1583,ensemble_frames/upper/upper_-14_9454586363.jpg,ensemble_frames/lower/lower_-14_9454586363.jpg,-14
1584,ensemble_frames/upper/upper_-14_9454586369.jpg,ensemble_frames/lower/lower_-14_9454586369.jpg,-14
1585,ensemble_frames/upper/upper_-14_9454588157.jpg,ensemble_frames/lower/lower_-14_9454588157.jpg,-14
1586,ensemble_frames/upper/upper_-14_9454590439.jpg,ensemble_frames/lower/lower_-14_9454590439.jpg,-14
1587,ensemble_frames/upper/upper_-14_9454590768.jpg,ensemble_frames/lower/lower_-14_9454590768.jpg,-14
1588,ensemble_frames/upper/upper_-14_9454593635.jpg,ensemble_frames/lower/lower_-14_9454593635.jpg,-14
1589,ensemble_frames/upper/upper_-14_9454593641.jpg,ensemble_frames/lower/lower_-14_9454593641.jpg,-14
1590,ensemble_frames/upper/upper_-14_9454598309.jpg,ensemble_frames/lower/lower_-14_9454598309.jpg,-14
1591,ensemble_frames/upper/upper_-14_9454599605.jpg,ensemble_frames/lower/lower_-14_9454599605.jpg,-14
1592,ensemble_frames/upper/upper_-14_9454602849.jpg,ensemble_frames/lower/lower_-14_9454602849.jpg,-14
1593,ensemble_frames/upper/upper_-14_9454604320.jpg,ensemble_frames/lower/lower_-14_9454604320.jpg,-14
1594,ensemble_frames/upper/upper_-14_9454606370.jpg,ensemble_frames/lower/lower_-14_9454606370.jpg,-14
1595,ensemble_frames/upper/upper_-14_9454607987.jpg,ensemble_frames/lower/lower_-14_9454607987.jpg,-14
1596,ensemble_frames/upper/upper_-150_9447982677.jpg,ensemble_frames/lower/lower_-150_9447982677.jpg,-150
1597,ensemble_frames/upper/upper_-150_9454560447.jpg,ensemble_frames/lower/lower_-150_9454560447.jpg,-150
1598,ensemble_frames/upper/upper_-150_9454560640.jpg,ensemble_frames/lower/lower_-150_9454560640.jpg,-150
1599,ensemble_frames/upper/upper_-150_9454578077.jpg,ensemble_frames/lower/lower_-150_9454578077.jpg,-150
1600,ensemble_frames/upper/upper_-150_9454603505.jpg,ensemble_frames/lower/lower_-150_9454603505.jpg,-150
1601,ensemble_frames/upper/upper_-150_9454603857.jpg,ensemble_frames/lower/lower_-150_9454603857.jpg,-150
1602,ensemble_frames/upper/upper_-150_9454603863.jpg,ensemble_frames/lower/lower_-150_9454603863.jpg,-150
1603,ensemble_frames/upper/upper_-150_9454603870.jpg,ensemble_frames/lower/lower_-150_9454603870.jpg,-150
1604,ensemble_frames/upper/upper_-150_9454603876.jpg,ensemble_frames/lower/lower_-150_9454603876.jpg,-150
1605,ensemble_frames/upper/upper_-150_9454603882.jpg,ensemble_frames/lower/lower_-150_9454603882.jpg,-150
1606,ensemble_frames/upper/upper_-151_9447932899.jpg,ensemble_frames/lower/lower_-151_9447932899.jpg,-151
1607,ensemble_frames/upper/upper_-151_9447933076.jpg,ensemble_frames/lower/lower_-151_9447933076.jpg,-151
1608,ensemble_frames/upper/upper_-151_9447933178.jpg,ensemble_frames/lower/lower_-151_9447933178.jpg,-151
1609,ensemble_frames/upper/upper_-151_9447971703.jpg,ensemble_frames/lower/lower_-151_9447971703.jpg,-151
1610,ensemble_frames/upper/upper_-151_9447982540.jpg,ensemble_frames/lower/lower_-151_9447982540.jpg,-151
1611,ensemble_frames/upper/upper_-151_9454560646.jpg,ensemble_frames/lower/lower_-151_9454560646.jpg,-151
1612,ensemble_frames/upper/upper_-152_9447971681.jpg,ensemble_frames/lower/lower_-152_9447971681.jpg,-152
1613,ensemble_frames/upper/upper_-152_9447971688.jpg,ensemble_frames/lower/lower_-152_9447971688.jpg,-152
1614,ensemble_frames/upper/upper_-152_9447971696.jpg,ensemble_frames/lower/lower_-152_9447971696.jpg,-152
1615,ensemble_frames/upper/upper_-152_9454560542.jpg,ensemble_frames/lower/lower_-152_9454560542.jpg,-152
1616,ensemble_frames/upper/upper_-152_9454560872.jpg,ensemble_frames/lower/lower_-152_9454560872.jpg,-152
1617,ensemble_frames/upper/upper_-152_9454560878.jpg,ensemble_frames/lower/lower_-152_9454560878.jpg,-152
1618,ensemble_frames/upper/upper_-152_9454560885.jpg,ensemble_frames/lower/lower_-152_9454560885.jpg,-152
1619,ensemble_frames/upper/upper_-152_9454560891.jpg,ensemble_frames/lower/lower_-152_9454560891.jpg,-152
1620,ensemble_frames/upper/upper_-152_9454603620.jpg,ensemble_frames/lower/lower_-152_9454603620.jpg,-152
1621,ensemble_frames/upper/upper_-153_9447933120.jpg,ensemble_frames/lower/lower_-153_9447933120.jpg,-153
1622,ensemble_frames/upper/upper_-153_9447933171.jpg,ensemble_frames/lower/lower_-153_9447933171.jpg,-153
1623,ensemble_frames/upper/upper_-153_9454560454.jpg,ensemble_frames/lower/lower_-153_9454560454.jpg,-153
1624,ensemble_frames/upper/upper_-153_9454578183.jpg,ensemble_frames/lower/lower_-153_9454578183.jpg,-153
1625,ensemble_frames/upper/upper_-154_9447932963.jpg,ensemble_frames/lower/lower_-154_9447932963.jpg,-154
1626,ensemble_frames/upper/upper_-154_9454578083.jpg,ensemble_frames/lower/lower_-154_9454578083.jpg,-154
1627,ensemble_frames/upper/upper_-154_9454578089.jpg,ensemble_frames/lower/lower_-154_9454578089.jpg,-154
1628,ensemble_frames/upper/upper_-154_9454578095.jpg,ensemble_frames/lower/lower_-154_9454578095.jpg,-154
1629,ensemble_frames/upper/upper_-154_9454578101.jpg,ensemble_frames/lower/lower_-154_9454578101.jpg,-154
1630,ensemble_frames/upper/upper_-154_9454578107.jpg,ensemble_frames/lower/lower_-154_9454578107.jpg,-154
1631,ensemble_frames/upper/upper_-154_9454578113.jpg,ensemble_frames/lower/lower_-154_9454578113.jpg,-154
1632,ensemble_frames/upper/upper_-154_9454578120.jpg,ensemble_frames/lower/lower_-154_9454578120.jpg,-154
1633,ensemble_frames/upper/upper_-154_9454578128.jpg,ensemble_frames/lower/lower_-154_9454578128.jpg,-154
1634,ensemble_frames/upper/upper_-154_9454578134.jpg,ensemble_frames/lower/lower_-154_9454578134.jpg,-154
1635,ensemble_frames/upper/upper_-154_9454578143.jpg,ensemble_frames/lower/lower_-154_9454578143.jpg,-154
1636,ensemble_frames/upper/upper_-154_9454578150.jpg,ensemble_frames/lower/lower_-154_9454578150.jpg,-154
1637,ensemble_frames/upper/upper_-154_9454578157.jpg,ensemble_frames/lower/lower_-154_9454578157.jpg,-154
1638,ensemble_frames/upper/upper_-154_9454578164.jpg,ensemble_frames/lower/lower_-154_9454578164.jpg,-154
1639,ensemble_frames/upper/upper_-154_9454578170.jpg,ensemble_frames/lower/lower_-154_9454578170.jpg,-154
1640,ensemble_frames/upper/upper_-154_9454578176.jpg,ensemble_frames/lower/lower_-154_9454578176.jpg,-154
1641,ensemble_frames/upper/upper_-154_9454603583.jpg,ensemble_frames/lower/lower_-154_9454603583.jpg,-154
1642,ensemble_frames/upper/upper_-155_9447982628.jpg,ensemble_frames/lower/lower_-155_9447982628.jpg,-155
1643,ensemble_frames/upper/upper_-156_9454560535.jpg,ensemble_frames/lower/lower_-156_9454560535.jpg,-156
1644,ensemble_frames/upper/upper_-156_9454603589.jpg,ensemble_frames/lower/lower_-156_9454603589.jpg,-156
1645,ensemble_frames/upper/upper_-156_9454603595.jpg,ensemble_frames/lower/lower_-156_9454603595.jpg,-156
1646,ensemble_frames/upper/upper_-156_9454603601.jpg,ensemble_frames/lower/lower_-156_9454603601.jpg,-156
1647,ensemble_frames/upper/upper_-157_9447933164.jpg,ensemble_frames/lower/lower_-157_9447933164.jpg,-157
1648,ensemble_frames/upper/upper_-157_9447982637.jpg,ensemble_frames/lower/lower_-157_9447982637.jpg,-157
1649,ensemble_frames/upper/upper_-157_9454603484.jpg,ensemble_frames/lower/lower_-157_9454603484.jpg,-157
1650,ensemble_frames/upper/upper_-157_9454603607.jpg,ensemble_frames/lower/lower_-157_9454603607.jpg,-157
1651,ensemble_frames/upper/upper_-157_9454603614.jpg,ensemble_frames/lower/lower_-157_9454603614.jpg,-157
1652,ensemble_frames/upper/upper_-159_9447932820.jpg,ensemble_frames/lower/lower_-159_9447932820.jpg,-159
1653,ensemble_frames/upper/upper_-159_9447933128.jpg,ensemble_frames/lower/lower_-159_9447933128.jpg,-159
1654,ensemble_frames/upper/upper_-159_9454560461.jpg,ensemble_frames/lower/lower_-159_9454560461.jpg,-159
1655,ensemble_frames/upper/upper_-159_9454560468.jpg,ensemble_frames/lower/lower_-159_9454560468.jpg,-159
1656,ensemble_frames/upper/upper_-15_9447922340.jpg,ensemble_frames/lower/lower_-15_9447922340.jpg,-15
1657,ensemble_frames/upper/upper_-15_9447923084.jpg,ensemble_frames/lower/lower_-15_9447923084.jpg,-15
1658,ensemble_frames/upper/upper_-15_9447923434.jpg,ensemble_frames/lower/lower_-15_9447923434.jpg,-15
1659,ensemble_frames/upper/upper_-15_9447923795.jpg,ensemble_frames/lower/lower_-15_9447923795.jpg,-15
1660,ensemble_frames/upper/upper_-15_9447924280.jpg,ensemble_frames/lower/lower_-15_9447924280.jpg,-15
1661,ensemble_frames/upper/upper_-15_9447924628.jpg,ensemble_frames/lower/lower_-15_9447924628.jpg,-15
1662,ensemble_frames/upper/upper_-15_9447924635.jpg,ensemble_frames/lower/lower_-15_9447924635.jpg,-15
1663,ensemble_frames/upper/upper_-15_9447924643.jpg,ensemble_frames/lower/lower_-15_9447924643.jpg,-15
1664,ensemble_frames/upper/upper_-15_9447924650.jpg,ensemble_frames/lower/lower_-15_9447924650.jpg,-15
1665,ensemble_frames/upper/upper_-15_9447924657.jpg,ensemble_frames/lower/lower_-15_9447924657.jpg,-15
1666,ensemble_frames/upper/upper_-15_9447925809.jpg,ensemble_frames/lower/lower_-15_9447925809.jpg,-15
1667,ensemble_frames/upper/upper_-15_9447926444.jpg,ensemble_frames/lower/lower_-15_9447926444.jpg,-15
1668,ensemble_frames/upper/upper_-15_9447928877.jpg,ensemble_frames/lower/lower_-15_9447928877.jpg,-15
1669,ensemble_frames/upper/upper_-15_9447929533.jpg,ensemble_frames/lower/lower_-15_9447929533.jpg,-15
1670,ensemble_frames/upper/upper_-15_9447929815.jpg,ensemble_frames/lower/lower_-15_9447929815.jpg,-15
1671,ensemble_frames/upper/upper_-15_9447930187.jpg,ensemble_frames/lower/lower_-15_9447930187.jpg,-15
1672,ensemble_frames/upper/upper_-15_9447930390.jpg,ensemble_frames/lower/lower_-15_9447930390.jpg,-15
1673,ensemble_frames/upper/upper_-15_9447930397.jpg,ensemble_frames/lower/lower_-15_9447930397.jpg,-15
1674,ensemble_frames/upper/upper_-15_9447930405.jpg,ensemble_frames/lower/lower_-15_9447930405.jpg,-15
1675,ensemble_frames/upper/upper_-15_9447930708.jpg,ensemble_frames/lower/lower_-15_9447930708.jpg,-15
1676,ensemble_frames/upper/upper_-15_9447934892.jpg,ensemble_frames/lower/lower_-15_9447934892.jpg,-15
1677,ensemble_frames/upper/upper_-15_9447934905.jpg,ensemble_frames/lower/lower_-15_9447934905.jpg,-15
1678,ensemble_frames/upper/upper_-15_9447934917.jpg,ensemble_frames/lower/lower_-15_9447934917.jpg,-15
1679,ensemble_frames/upper/upper_-15_9447934924.jpg,ensemble_frames/lower/lower_-15_9447934924.jpg,-15
1680,ensemble_frames/upper/upper_-15_9447935237.jpg,ensemble_frames/lower/lower_-15_9447935237.jpg,-15
1681,ensemble_frames/upper/upper_-15_9447935361.jpg,ensemble_frames/lower/lower_-15_9447935361.jpg,-15
1682,ensemble_frames/upper/upper_-15_9447935939.jpg,ensemble_frames/lower/lower_-15_9447935939.jpg,-15
1683,ensemble_frames/upper/upper_-15_9447940499.jpg,ensemble_frames/lower/lower_-15_9447940499.jpg,-15
1684,ensemble_frames/upper/upper_-15_9447940691.jpg,ensemble_frames/lower/lower_-15_9447940691.jpg,-15
1685,ensemble_frames/upper/upper_-15_9447943059.jpg,ensemble_frames/lower/lower_-15_9447943059.jpg,-15
1686,ensemble_frames/upper/upper_-15_9447943122.jpg,ensemble_frames/lower/lower_-15_9447943122.jpg,-15
1687,ensemble_frames/upper/upper_-15_9447951798.jpg,ensemble_frames/lower/lower_-15_9447951798.jpg,-15
1688,ensemble_frames/upper/upper_-15_9447951876.jpg,ensemble_frames/lower/lower_-15_9447951876.jpg,-15
1689,ensemble_frames/upper/upper_-15_9447952170.jpg,ensemble_frames/lower/lower_-15_9447952170.jpg,-15
1690,ensemble_frames/upper/upper_-15_9447953307.jpg,ensemble_frames/lower/lower_-15_9447953307.jpg,-15
1691,ensemble_frames/upper/upper_-15_9447954247.jpg,ensemble_frames/lower/lower_-15_9447954247.jpg,-15
1692,ensemble_frames/upper/upper_-15_9447955145.jpg,ensemble_frames/lower/lower_-15_9447955145.jpg,-15
1693,ensemble_frames/upper/upper_-15_9447955154.jpg,ensemble_frames/lower/lower_-15_9447955154.jpg,-15
1694,ensemble_frames/upper/upper_-15_9447955162.jpg,ensemble_frames/lower/lower_-15_9447955162.jpg,-15
1695,ensemble_frames/upper/upper_-15_9447956077.jpg,ensemble_frames/lower/lower_-15_9447956077.jpg,-15
1696,ensemble_frames/upper/upper_-15_9447956084.jpg,ensemble_frames/lower/lower_-15_9447956084.jpg,-15
1697,ensemble_frames/upper/upper_-15_9447956843.jpg,ensemble_frames/lower/lower_-15_9447956843.jpg,-15
1698,ensemble_frames/upper/upper_-15_9447959966.jpg,ensemble_frames/lower/lower_-15_9447959966.jpg,-15
1699,ensemble_frames/upper/upper_-15_9447960389.jpg,ensemble_frames/lower/lower_-15_9447960389.jpg,-15
1700,ensemble_frames/upper/upper_-15_9447961083.jpg,ensemble_frames/lower/lower_-15_9447961083.jpg,-15
1701,ensemble_frames/upper/upper_-15_9447969714.jpg,ensemble_frames/lower/lower_-15_9447969714.jpg,-15
1702,ensemble_frames/upper/upper_-15_9447974237.jpg,ensemble_frames/lower/lower_-15_9447974237.jpg,-15
1703,ensemble_frames/upper/upper_-15_9447976581.jpg,ensemble_frames/lower/lower_-15_9447976581.jpg,-15
1704,ensemble_frames/upper/upper_-15_9447976821.jpg,ensemble_frames/lower/lower_-15_9447976821.jpg,-15
1705,ensemble_frames/upper/upper_-15_9447977741.jpg,ensemble_frames/lower/lower_-15_9447977741.jpg,-15
1706,ensemble_frames/upper/upper_-15_9447978329.jpg,ensemble_frames/lower/lower_-15_9447978329.jpg,-15
1707,ensemble_frames/upper/upper_-15_9447981285.jpg,ensemble_frames/lower/lower_-15_9447981285.jpg,-15
1708,ensemble_frames/upper/upper_-15_9447983021.jpg,ensemble_frames/lower/lower_-15_9447983021.jpg,-15
1709,ensemble_frames/upper/upper_-15_9447986082.jpg,ensemble_frames/lower/lower_-15_9447986082.jpg,-15
1710,ensemble_frames/upper/upper_-15_9454549371.jpg,ensemble_frames/lower/lower_-15_9454549371.jpg,-15
1711,ensemble_frames/upper/upper_-15_9454550986.jpg,ensemble_frames/lower/lower_-15_9454550986.jpg,-15
1712,ensemble_frames/upper/upper_-15_9454550993.jpg,ensemble_frames/lower/lower_-15_9454550993.jpg,-15
1713,ensemble_frames/upper/upper_-15_9454550999.jpg,ensemble_frames/lower/lower_-15_9454550999.jpg,-15
1714,ensemble_frames/upper/upper_-15_9454551005.jpg,ensemble_frames/lower/lower_-15_9454551005.jpg,-15
1715,ensemble_frames/upper/upper_-15_9454551012.jpg,ensemble_frames/lower/lower_-15_9454551012.jpg,-15
1716,ensemble_frames/upper/upper_-15_9454551018.jpg,ensemble_frames/lower/lower_-15_9454551018.jpg,-15
1717,ensemble_frames/upper/upper_-15_9454551025.jpg,ensemble_frames/lower/lower_-15_9454551025.jpg,-15
1718,ensemble_frames/upper/upper_-15_9454551031.jpg,ensemble_frames/lower/lower_-15_9454551031.jpg,-15
1719,ensemble_frames/upper/upper_-15_9454551037.jpg,ensemble_frames/lower/lower_-15_9454551037.jpg,-15
1720,ensemble_frames/upper/upper_-15_9454551044.jpg,ensemble_frames/lower/lower_-15_9454551044.jpg,-15
1721,ensemble_frames/upper/upper_-15_9454551051.jpg,ensemble_frames/lower/lower_-15_9454551051.jpg,-15
1722,ensemble_frames/upper/upper_-15_9454551057.jpg,ensemble_frames/lower/lower_-15_9454551057.jpg,-15
1723,ensemble_frames/upper/upper_-15_9454551064.jpg,ensemble_frames/lower/lower_-15_9454551064.jpg,-15
1724,ensemble_frames/upper/upper_-15_9454551070.jpg,ensemble_frames/lower/lower_-15_9454551070.jpg,-15
1725,ensemble_frames/upper/upper_-15_9454551492.jpg,ensemble_frames/lower/lower_-15_9454551492.jpg,-15
1726,ensemble_frames/upper/upper_-15_9454552444.jpg,ensemble_frames/lower/lower_-15_9454552444.jpg,-15
1727,ensemble_frames/upper/upper_-15_9454552876.jpg,ensemble_frames/lower/lower_-15_9454552876.jpg,-15
1728,ensemble_frames/upper/upper_-15_9454553148.jpg,ensemble_frames/lower/lower_-15_9454553148.jpg,-15
1729,ensemble_frames/upper/upper_-15_9454553344.jpg,ensemble_frames/lower/lower_-15_9454553344.jpg,-15
1730,ensemble_frames/upper/upper_-15_9454553350.jpg,ensemble_frames/lower/lower_-15_9454553350.jpg,-15
1731,ensemble_frames/upper/upper_-15_9454553357.jpg,ensemble_frames/lower/lower_-15_9454553357.jpg,-15
1732,ensemble_frames/upper/upper_-15_9454553363.jpg,ensemble_frames/lower/lower_-15_9454553363.jpg,-15
1733,ensemble_frames/upper/upper_-15_9454553369.jpg,ensemble_frames/lower/lower_-15_9454553369.jpg,-15
1734,ensemble_frames/upper/upper_-15_9454553375.jpg,ensemble_frames/lower/lower_-15_9454553375.jpg,-15
1735,ensemble_frames/upper/upper_-15_9454553381.jpg,ensemble_frames/lower/lower_-15_9454553381.jpg,-15
1736,ensemble_frames/upper/upper_-15_9454553388.jpg,ensemble_frames/lower/lower_-15_9454553388.jpg,-15
1737,ensemble_frames/upper/upper_-15_9454553394.jpg,ensemble_frames/lower/lower_-15_9454553394.jpg,-15
1738,ensemble_frames/upper/upper_-15_9454553400.jpg,ensemble_frames/lower/lower_-15_9454553400.jpg,-15
1739,ensemble_frames/upper/upper_-15_9454553406.jpg,ensemble_frames/lower/lower_-15_9454553406.jpg,-15
1740,ensemble_frames/upper/upper_-15_9454553634.jpg,ensemble_frames/lower/lower_-15_9454553634.jpg,-15
1741,ensemble_frames/upper/upper_-15_9454553677.jpg,ensemble_frames/lower/lower_-15_9454553677.jpg,-15
1742,ensemble_frames/upper/upper_-15_9454554093.jpg,ensemble_frames/lower/lower_-15_9454554093.jpg,-15
1743,ensemble_frames/upper/upper_-15_9454555863.jpg,ensemble_frames/lower/lower_-15_9454555863.jpg,-15
1744,ensemble_frames/upper/upper_-15_9454555870.jpg,ensemble_frames/lower/lower_-15_9454555870.jpg,-15
1745,ensemble_frames/upper/upper_-15_9454559003.jpg,ensemble_frames/lower/lower_-15_9454559003.jpg,-15
1746,ensemble_frames/upper/upper_-15_9454559010.jpg,ensemble_frames/lower/lower_-15_9454559010.jpg,-15
1747,ensemble_frames/upper/upper_-15_9454559017.jpg,ensemble_frames/lower/lower_-15_9454559017.jpg,-15
1748,ensemble_frames/upper/upper_-15_9454559023.jpg,ensemble_frames/lower/lower_-15_9454559023.jpg,-15
1749,ensemble_frames/upper/upper_-15_9454559097.jpg,ensemble_frames/lower/lower_-15_9454559097.jpg,-15
1750,ensemble_frames/upper/upper_-15_9454561926.jpg,ensemble_frames/lower/lower_-15_9454561926.jpg,-15
1751,ensemble_frames/upper/upper_-15_9454561933.jpg,ensemble_frames/lower/lower_-15_9454561933.jpg,-15
1752,ensemble_frames/upper/upper_-15_9454561993.jpg,ensemble_frames/lower/lower_-15_9454561993.jpg,-15
1753,ensemble_frames/upper/upper_-15_9454562091.jpg,ensemble_frames/lower/lower_-15_9454562091.jpg,-15
1754,ensemble_frames/upper/upper_-15_9454563040.jpg,ensemble_frames/lower/lower_-15_9454563040.jpg,-15
1755,ensemble_frames/upper/upper_-15_9454563643.jpg,ensemble_frames/lower/lower_-15_9454563643.jpg,-15
1756,ensemble_frames/upper/upper_-15_9454563649.jpg,ensemble_frames/lower/lower_-15_9454563649.jpg,-15
1757,ensemble_frames/upper/upper_-15_9454563656.jpg,ensemble_frames/lower/lower_-15_9454563656.jpg,-15
1758,ensemble_frames/upper/upper_-15_9454563664.jpg,ensemble_frames/lower/lower_-15_9454563664.jpg,-15
1759,ensemble_frames/upper/upper_-15_9454563670.jpg,ensemble_frames/lower/lower_-15_9454563670.jpg,-15
1760,ensemble_frames/upper/upper_-15_9454563676.jpg,ensemble_frames/lower/lower_-15_9454563676.jpg,-15
1761,ensemble_frames/upper/upper_-15_9454563886.jpg,ensemble_frames/lower/lower_-15_9454563886.jpg,-15
1762,ensemble_frames/upper/upper_-15_9454563960.jpg,ensemble_frames/lower/lower_-15_9454563960.jpg,-15
1763,ensemble_frames/upper/upper_-15_9454564142.jpg,ensemble_frames/lower/lower_-15_9454564142.jpg,-15
1764,ensemble_frames/upper/upper_-15_9454568149.jpg,ensemble_frames/lower/lower_-15_9454568149.jpg,-15
1765,ensemble_frames/upper/upper_-15_9454568358.jpg,ensemble_frames/lower/lower_-15_9454568358.jpg,-15
1766,ensemble_frames/upper/upper_-15_9454568575.jpg,ensemble_frames/lower/lower_-15_9454568575.jpg,-15
1767,ensemble_frames/upper/upper_-15_9454568582.jpg,ensemble_frames/lower/lower_-15_9454568582.jpg,-15
1768,ensemble_frames/upper/upper_-15_9454569075.jpg,ensemble_frames/lower/lower_-15_9454569075.jpg,-15
1769,ensemble_frames/upper/upper_-15_9454569230.jpg,ensemble_frames/lower/lower_-15_9454569230.jpg,-15
1770,ensemble_frames/upper/upper_-15_9454569570.jpg,ensemble_frames/lower/lower_-15_9454569570.jpg,-15
1771,ensemble_frames/upper/upper_-15_9454569576.jpg,ensemble_frames/lower/lower_-15_9454569576.jpg,-15
1772,ensemble_frames/upper/upper_-15_9454569583.jpg,ensemble_frames/lower/lower_-15_9454569583.jpg,-15
1773,ensemble_frames/upper/upper_-15_9454569589.jpg,ensemble_frames/lower/lower_-15_9454569589.jpg,-15
1774,ensemble_frames/upper/upper_-15_9454569660.jpg,ensemble_frames/lower/lower_-15_9454569660.jpg,-15
1775,ensemble_frames/upper/upper_-15_9454570300.jpg,ensemble_frames/lower/lower_-15_9454570300.jpg,-15
1776,ensemble_frames/upper/upper_-15_9454570307.jpg,ensemble_frames/lower/lower_-15_9454570307.jpg,-15
1777,ensemble_frames/upper/upper_-15_9454570366.jpg,ensemble_frames/lower/lower_-15_9454570366.jpg,-15
1778,ensemble_frames/upper/upper_-15_9454570838.jpg,ensemble_frames/lower/lower_-15_9454570838.jpg,-15
1779,ensemble_frames/upper/upper_-15_9454571787.jpg,ensemble_frames/lower/lower_-15_9454571787.jpg,-15
1780,ensemble_frames/upper/upper_-15_9454574959.jpg,ensemble_frames/lower/lower_-15_9454574959.jpg,-15
1781,ensemble_frames/upper/upper_-15_9454575193.jpg,ensemble_frames/lower/lower_-15_9454575193.jpg,-15
1782,ensemble_frames/upper/upper_-15_9454575200.jpg,ensemble_frames/lower/lower_-15_9454575200.jpg,-15
1783,ensemble_frames/upper/upper_-15_9454575208.jpg,ensemble_frames/lower/lower_-15_9454575208.jpg,-15
1784,ensemble_frames/upper/upper_-15_9454575215.jpg,ensemble_frames/lower/lower_-15_9454575215.jpg,-15
1785,ensemble_frames/upper/upper_-15_9454575222.jpg,ensemble_frames/lower/lower_-15_9454575222.jpg,-15
1786,ensemble_frames/upper/upper_-15_9454575229.jpg,ensemble_frames/lower/lower_-15_9454575229.jpg,-15
1787,ensemble_frames/upper/upper_-15_9454575268.jpg,ensemble_frames/lower/lower_-15_9454575268.jpg,-15
1788,ensemble_frames/upper/upper_-15_9454575275.jpg,ensemble_frames/lower/lower_-15_9454575275.jpg,-15
1789,ensemble_frames/upper/upper_-15_9454575281.jpg,ensemble_frames/lower/lower_-15_9454575281.jpg,-15
1790,ensemble_frames/upper/upper_-15_9454575288.jpg,ensemble_frames/lower/lower_-15_9454575288.jpg,-15
1791,ensemble_frames/upper/upper_-15_9454575294.jpg,ensemble_frames/lower/lower_-15_9454575294.jpg,-15
1792,ensemble_frames/upper/upper_-15_9454575301.jpg,ensemble_frames/lower/lower_-15_9454575301.jpg,-15
1793,ensemble_frames/upper/upper_-15_9454575412.jpg,ensemble_frames/lower/lower_-15_9454575412.jpg,-15
1794,ensemble_frames/upper/upper_-15_9454576722.jpg,ensemble_frames/lower/lower_-15_9454576722.jpg,-15
1795,ensemble_frames/upper/upper_-15_9454582419.jpg,ensemble_frames/lower/lower_-15_9454582419.jpg,-15
1796,ensemble_frames/upper/upper_-15_9454583968.jpg,ensemble_frames/lower/lower_-15_9454583968.jpg,-15
1797,ensemble_frames/upper/upper_-15_9454586097.jpg,ensemble_frames/lower/lower_-15_9454586097.jpg,-15
1798,ensemble_frames/upper/upper_-15_9454586151.jpg,ensemble_frames/lower/lower_-15_9454586151.jpg,-15
1799,ensemble_frames/upper/upper_-15_9454586444.jpg,ensemble_frames/lower/lower_-15_9454586444.jpg,-15
1800,ensemble_frames/upper/upper_-15_9454587963.jpg,ensemble_frames/lower/lower_-15_9454587963.jpg,-15
1801,ensemble_frames/upper/upper_-15_9454587970.jpg,ensemble_frames/lower/lower_-15_9454587970.jpg,-15
1802,ensemble_frames/upper/upper_-15_9454587976.jpg,ensemble_frames/lower/lower_-15_9454587976.jpg,-15
1803,ensemble_frames/upper/upper_-15_9454588150.jpg,ensemble_frames/lower/lower_-15_9454588150.jpg,-15
1804,ensemble_frames/upper/upper_-15_9454590285.jpg,ensemble_frames/lower/lower_-15_9454590285.jpg,-15
1805,ensemble_frames/upper/upper_-15_9454592123.jpg,ensemble_frames/lower/lower_-15_9454592123.jpg,-15
1806,ensemble_frames/upper/upper_-15_9454598316.jpg,ensemble_frames/lower/lower_-15_9454598316.jpg,-15
1807,ensemble_frames/upper/upper_-15_9454598322.jpg,ensemble_frames/lower/lower_-15_9454598322.jpg,-15
1808,ensemble_frames/upper/upper_-15_9454598329.jpg,ensemble_frames/lower/lower_-15_9454598329.jpg,-15
1809,ensemble_frames/upper/upper_-15_9454598335.jpg,ensemble_frames/lower/lower_-15_9454598335.jpg,-15
