,upper,lower,steer
885,ensemble_frames/upper/upper_18_9447927682.jpg,ensemble_frames/lower/lower_18_9447927682.jpg,18
886,ensemble_frames/upper/upper_13_9447927689.jpg,ensemble_frames/lower/lower_13_9447927689.jpg,13
887,ensemble_frames/upper/upper_8_9447927696.jpg,ensemble_frames/lower/lower_8_9447927696.jpg,8
888,ensemble_frames/upper/upper_6_9447927702.jpg,ensemble_frames/lower/lower_6_9447927702.jpg,6
889,ensemble_frames/upper/upper_6_9447927710.jpg,ensemble_frames/lower/lower_6_9447927710.jpg,6
890,ensemble_frames/upper/upper_6_9447927717.jpg,ensemble_frames/lower/lower_6_9447927717.jpg,6
891,ensemble_frames/upper/upper_6_9447927725.jpg,ensemble_frames/lower/lower_6_9447927725.jpg,6
892,ensemble_frames/upper/upper_11_9447927733.jpg,ensemble_frames/lower/lower_11_9447927733.jpg,11
893,ensemble_frames/upper/upper_15_9447927741.jpg,ensemble_frames/lower/lower_15_9447927741.jpg,15
894,ensemble_frames/upper/upper_18_9447927749.jpg,ensemble_frames/lower/lower_18_9447927749.jpg,18
895,ensemble_frames/upper/upper_23_9447927756.jpg,ensemble_frames/lower/lower_23_9447927756.jpg,23
896,ensemble_frames/upper/upper_25_9447927765.jpg,ensemble_frames/lower/lower_25_9447927765.jpg,25
897,ensemble_frames/upper/upper_27_9447927772.jpg,ensemble_frames/lower/lower_27_9447927772.jpg,27
898,ensemble_frames/upper/upper_30_9447927780.jpg,ensemble_frames/lower/lower_30_9447927780.jpg,30
899,ensemble_frames/upper/upper_30_9447927788.jpg,ensemble_frames/lower/lower_30_9447927788.jpg,30
900,ensemble_frames/upper/upper_30_9447927795.jpg,ensemble_frames/lower/lower_30_9447927795.jpg,30
901,ensemble_frames/upper/upper_30_9447927804.jpg,ensemble_frames/lower/lower_30_9447927804.jpg,30
902,ensemble_frames/upper/upper_30_9447927812.jpg,ensemble_frames/lower/lower_30_9447927812.jpg,30
903,ensemble_frames/upper/upper_30_9447927819.jpg,ensemble_frames/lower/lower_30_9447927819.jpg,30
904,ensemble_frames/upper/upper_30_9447927826.jpg,ensemble_frames/lower/lower_30_9447927826.jpg,30
905,ensemble_frames/upper/upper_30_9447927835.jpg,ensemble_frames/lower/lower_30_9447927835.jpg,30
906,ensemble_frames/upper/upper_30_9447927842.jpg,ensemble_frames/lower/lower_30_9447927842.jpg,30
907,ensemble_frames/upper/upper_30_9447927849.jpg,ensemble_frames/lower/lower_30_9447927849.jpg,30
908,ensemble_frames/upper/upper_30_9447927857.jpg,ensemble_frames/lower/lower_30_9447927857.jpg,30
909,ensemble_frames/upper/upper_31_9447927866.jpg,ensemble_frames/lower/lower_31_9447927866.jpg,31
910,ensemble_frames/upper/upper_34_9447927875.jpg,ensemble_frames/lower/lower_34_9447927875.jpg,34
911,ensemble_frames/upper/upper_38_9447927881.jpg,ensemble_frames/lower/lower_38_9447927881.jpg,38
912,ensemble_frames/upper/upper_39_9447927888.jpg,ensemble_frames/lower/lower_39_9447927888.jpg,39
913,ensemble_frames/upper/upper_39_9447927894.jpg,ensemble_frames/lower/lower_39_9447927894.jpg,39
914,ensemble_frames/upper/upper_39_9447927902.jpg,ensemble_frames/lower/lower_39_9447927902.jpg,39
915,ensemble_frames/upper/upper_39_9447927909.jpg,ensemble_frames/lower/lower_39_9447927909.jpg,39
916,ensemble_frames/upper/upper_34_9447927918.jpg,ensemble_frames/lower/lower_34_9447927918.jpg,34
917,ensemble_frames/upper/upper_32_9447927926.jpg,ensemble_frames/lower/lower_32_9447927926.jpg,32
918,ensemble_frames/upper/upper_31_9447927934.jpg,ensemble_frames/lower/lower_31_9447927934.jpg,31
919,ensemble_frames/upper/upper_31_9447927943.jpg,ensemble_frames/lower/lower_31_9447927943.jpg,31
920,ensemble_frames/upper/upper_31_9447927953.jpg,ensemble_frames/lower/lower_31_9447927953.jpg,31
921,ensemble_frames/upper/upper_31_9447927962.jpg,ensemble_frames/lower/lower_31_9447927962.jpg,31
922,ensemble_frames/upper/upper_31_9447927970.jpg,ensemble_frames/lower/lower_31_9447927970.jpg,31
923,ensemble_frames/upper/upper_34_9447927978.jpg,ensemble_frames/lower/lower_34_9447927978.jpg,34
924,ensemble_frames/upper/upper_35_9447927985.jpg,ensemble_frames/lower/lower_35_9447927985.jpg,35
925,ensemble_frames/upper/upper_35_9447927994.jpg,ensemble_frames/lower/lower_35_9447927994.jpg,35
926,ensemble_frames/upper/upper_35_9447928002.jpg,ensemble_frames/lower/lower_35_9447928002.jpg,35
927,ensemble_frames/upper/upper_35_9447928010.jpg,ensemble_frames/lower/lower_35_9447928010.jpg,35
928,ensemble_frames/upper/upper_35_9447928018.jpg,ensemble_frames/lower/lower_35_9447928018.jpg,35
929,ensemble_frames/upper/upper_35_9447928032.jpg,ensemble_frames/lower/lower_35_9447928032.jpg,35
930,ensemble_frames/upper/upper_35_9447928041.jpg,ensemble_frames/lower/lower_35_9447928041.jpg,35
931,ensemble_frames/upper/upper_35_9447928051.jpg,ensemble_frames/lower/lower_35_9447928051.jpg,35
932,ensemble_frames/upper/upper_35_9447928061.jpg,ensemble_frames/lower/lower_35_9447928061.jpg,35
933,ensemble_frames/upper/upper_36_9447928069.jpg,ensemble_frames/lower/lower_36_9447928069.jpg,36
934,ensemble_frames/upper/upper_36_9447928079.jpg,ensemble_frames/lower/lower_36_9447928079.jpg,36
935,ensemble_frames/upper/upper_38_9447928087.jpg,ensemble_frames/lower/lower_38_9447928087.jpg,38
936,ensemble_frames/upper/upper_40_9447928094.jpg,ensemble_frames/lower/lower_40_9447928094.jpg,40
937,ensemble_frames/upper/upper_43_9447928101.jpg,ensemble_frames/lower/lower_43_9447928101.jpg,43
938,ensemble_frames/upper/upper_43_9447928110.jpg,ensemble_frames/lower/lower_43_9447928110.jpg,43
939,ensemble_frames/upper/upper_46_9447928117.jpg,ensemble_frames/lower/lower_46_9447928117.jpg,46
940,ensemble_frames/upper/upper_48_9447928126.jpg,ensemble_frames/lower/lower_48_9447928126.jpg,48
941,ensemble_frames/upper/upper_51_9447928137.jpg,ensemble_frames/lower/lower_51_9447928137.jpg,51
942,ensemble_frames/upper/upper_52_9447928144.jpg,ensemble_frames/lower/lower_52_9447928144.jpg,52
943,ensemble_frames/upper/upper_55_9447928152.jpg,ensemble_frames/lower/lower_55_9447928152.jpg,55
944,ensemble_frames/upper/upper_57_9447928159.jpg,ensemble_frames/lower/lower_57_9447928159.jpg,57
945,ensemble_frames/upper/upper_57_9447928168.jpg,ensemble_frames/lower/lower_57_9447928168.jpg,57
946,ensemble_frames/upper/upper_57_9447928175.jpg,ensemble_frames/lower/lower_57_9447928175.jpg,57
947,ensemble_frames/upper/upper_57_9447928181.jpg,ensemble_frames/lower/lower_57_9447928181.jpg,57
948,ensemble_frames/upper/upper_57_9447928188.jpg,ensemble_frames/lower/lower_57_9447928188.jpg,57
949,ensemble_frames/upper/upper_57_9447928195.jpg,ensemble_frames/lower/lower_57_9447928195.jpg,57
950,ensemble_frames/upper/upper_57_9447928202.jpg,ensemble_frames/lower/lower_57_9447928202.jpg,57
951,ensemble_frames/upper/upper_58_9447928209.jpg,ensemble_frames/lower/lower_58_9447928209.jpg,58
952,ensemble_frames/upper/upper_58_9447928216.jpg,ensemble_frames/lower/lower_58_9447928216.jpg,58
953,ensemble_frames/upper/upper_58_9447928224.jpg,ensemble_frames/lower/lower_58_9447928224.jpg,58
954,ensemble_frames/upper/upper_58_9447928231.jpg,ensemble_frames/lower/lower_58_9447928231.jpg,58
955,ensemble_frames/upper/upper_58_9447928240.jpg,ensemble_frames/lower/lower_58_9447928240.jpg,58
956,ensemble_frames/upper/upper_49_9447928248.jpg,ensemble_frames/lower/lower_49_9447928248.jpg,49
957,ensemble_frames/upper/upper_46_9447928257.jpg,ensemble_frames/lower/lower_46_9447928257.jpg,46
958,ensemble_frames/upper/upper_38_9447928265.jpg,ensemble_frames/lower/lower_38_9447928265.jpg,38
959,ensemble_frames/upper/upper_37_9447928273.jpg,ensemble_frames/lower/lower_37_9447928273.jpg,37
960,ensemble_frames/upper/upper_36_9447928282.jpg,ensemble_frames/lower/lower_36_9447928282.jpg,36
961,ensemble_frames/upper/upper_36_9447928290.jpg,ensemble_frames/lower/lower_36_9447928290.jpg,36
962,ensemble_frames/upper/upper_36_9447928300.jpg,ensemble_frames/lower/lower_36_9447928300.jpg,36
963,ensemble_frames/upper/upper_36_9447928307.jpg,ensemble_frames/lower/lower_36_9447928307.jpg,36
964,ensemble_frames/upper/upper_32_9447928317.jpg,ensemble_frames/lower/lower_32_9447928317.jpg,32
965,ensemble_frames/upper/upper_26_9447928325.jpg,ensemble_frames/lower/lower_26_9447928325.jpg,26
966,ensemble_frames/upper/upper_17_9447928336.jpg,ensemble_frames/lower/lower_17_9447928336.jpg,17
967,ensemble_frames/upper/upper_9_9447928346.jpg,ensemble_frames/lower/lower_9_9447928346.jpg,9
968,ensemble_frames/upper/upper_8_9447928354.jpg,ensemble_frames/lower/lower_8_9447928354.jpg,8
969,ensemble_frames/upper/upper_7_9447928362.jpg,ensemble_frames/lower/lower_7_9447928362.jpg,7
970,ensemble_frames/upper/upper_6_9447928370.jpg,ensemble_frames/lower/lower_6_9447928370.jpg,6
971,ensemble_frames/upper/upper_6_9447928377.jpg,ensemble_frames/lower/lower_6_9447928377.jpg,6
972,ensemble_frames/upper/upper_6_9447928385.jpg,ensemble_frames/lower/lower_6_9447928385.jpg,6
973,ensemble_frames/upper/upper_3_9447928393.jpg,ensemble_frames/lower/lower_3_9447928393.jpg,3
974,ensemble_frames/upper/upper_0_9447928400.jpg,ensemble_frames/lower/lower_0_9447928400.jpg,0
975,ensemble_frames/upper/upper_-1_9447928408.jpg,ensemble_frames/lower/lower_-1_9447928408.jpg,-1
976,ensemble_frames/upper/upper_-3_9447928415.jpg,ensemble_frames/lower/lower_-3_9447928415.jpg,-3
977,ensemble_frames/upper/upper_-7_9447928423.jpg,ensemble_frames/lower/lower_-7_9447928423.jpg,-7
978,ensemble_frames/upper/upper_-8_9447928430.jpg,ensemble_frames/lower/lower_-8_9447928430.jpg,-8
979,ensemble_frames/upper/upper_-8_9447928438.jpg,ensemble_frames/lower/lower_-8_9447928438.jpg,-8
980,ensemble_frames/upper/upper_-8_9447928445.jpg,ensemble_frames/lower/lower_-8_9447928445.jpg,-8
981,ensemble_frames/upper/upper_-11_9447928452.jpg,ensemble_frames/lower/lower_-11_9447928452.jpg,-11
982,ensemble_frames/upper/upper_-14_9447928459.jpg,ensemble_frames/lower/lower_-14_9447928459.jpg,-14
983,ensemble_frames/upper/upper_-18_9447928466.jpg,ensemble_frames/lower/lower_-18_9447928466.jpg,-18
984,ensemble_frames/upper/upper_-20_9447928472.jpg,ensemble_frames/lower/lower_-20_9447928472.jpg,-20
985,ensemble_frames/upper/upper_-27_9447928479.jpg,ensemble_frames/lower/lower_-27_9447928479.jpg,-27
986,ensemble_frames/upper/upper_-32_9447928486.jpg,ensemble_frames/lower/lower_-32_9447928486.jpg,-32
987,ensemble_frames/upper/upper_-38_9447928495.jpg,ensemble_frames/lower/lower_-38_9447928495.jpg,-38
988,ensemble_frames/upper/upper_-38_9447928502.jpg,ensemble_frames/lower/lower_-38_9447928502.jpg,-38
989,ensemble_frames/upper/upper_-41_9447928510.jpg,ensemble_frames/lower/lower_-41_9447928510.jpg,-41
990,ensemble_frames/upper/upper_-41_9447928518.jpg,ensemble_frames/lower/lower_-41_9447928518.jpg,-41
991,ensemble_frames/upper/upper_-41_9447928528.jpg,ensemble_frames/lower/lower_-41_9447928528.jpg,-41
992,ensemble_frames/upper/upper_-41_9447928536.jpg,ensemble_frames/lower/lower_-41_9447928536.jpg,-41
993,ensemble_frames/upper/upper_-41_9447928543.jpg,ensemble_frames/lower/lower_-41_9447928543.jpg,-41
994,ensemble_frames/upper/upper_-41_9447928551.jpg,ensemble_frames/lower/lower_-41_9447928551.jpg,-41
995,ensemble_frames/upper/upper_-41_9447928558.jpg,ensemble_frames/lower/lower_-41_9447928558.jpg,-41
996,ensemble_frames/upper/upper_-41_9447928567.jpg,ensemble_frames/lower/lower_-41_9447928567.jpg,-41
997,ensemble_frames/upper/upper_-41_9447928574.jpg,ensemble_frames/lower/lower_-41_9447928574.jpg,-41
998,ensemble_frames/upper/upper_-41_9447928583.jpg,ensemble_frames/lower/lower_-41_9447928583.jpg,-41
999,ensemble_frames/upper/upper_-41_9447928591.jpg,ensemble_frames/lower/lower_-41_9447928591.jpg,-41
1000,ensemble_frames/upper/upper_-40_9447928599.jpg,ensemble_frames/lower/lower_-40_9447928599.jpg,-40
1001,ensemble_frames/upper/upper_-39_9447928608.jpg,ensemble_frames/lower/lower_-39_9447928608.jpg,-39
1002,ensemble_frames/upper/upper_-37_9447928616.jpg,ensemble_frames/lower/lower_-37_9447928616.jpg,-37
1003,ensemble_frames/upper/upper_-30_9447928633.jpg,ensemble_frames/lower/lower_-30_9447928633.jpg,-30
1004,ensemble_frames/upper/upper_-27_9447928644.jpg,ensemble_frames/lower/lower_-27_9447928644.jpg,-27
1005,ensemble_frames/upper/upper_-27_9447928659.jpg,ensemble_frames/lower/lower_-27_9447928659.jpg,-27
1006,ensemble_frames/upper/upper_-27_9447928670.jpg,ensemble_frames/lower/lower_-27_9447928670.jpg,-27
1007,ensemble_frames/upper/upper_-27_9447928679.jpg,ensemble_frames/lower/lower_-27_9447928679.jpg,-27
1008,ensemble_frames/upper/upper_-27_9447928688.jpg,ensemble_frames/lower/lower_-27_9447928688.jpg,-27
1009,ensemble_frames/upper/upper_-27_9447928697.jpg,ensemble_frames/lower/lower_-27_9447928697.jpg,-27
1010,ensemble_frames/upper/upper_-27_9447928705.jpg,ensemble_frames/lower/lower_-27_9447928705.jpg,-27
1011,ensemble_frames/upper/upper_-21_9447928718.jpg,ensemble_frames/lower/lower_-21_9447928718.jpg,-21
1012,ensemble_frames/upper/upper_-16_9447928728.jpg,ensemble_frames/lower/lower_-16_9447928728.jpg,-16
1013,ensemble_frames/upper/upper_-11_9447928738.jpg,ensemble_frames/lower/lower_-11_9447928738.jpg,-11
1014,ensemble_frames/upper/upper_-11_9447928747.jpg,ensemble_frames/lower/lower_-11_9447928747.jpg,-11
1015,ensemble_frames/upper/upper_-16_9447928755.jpg,ensemble_frames/lower/lower_-16_9447928755.jpg,-16
1016,ensemble_frames/upper/upper_-19_9447928764.jpg,ensemble_frames/lower/lower_-19_9447928764.jpg,-19
1017,ensemble_frames/upper/upper_-21_9447928771.jpg,ensemble_frames/lower/lower_-21_9447928771.jpg,-21
1018,ensemble_frames/upper/upper_-21_9447928781.jpg,ensemble_frames/lower/lower_-21_9447928781.jpg,-21
1019,ensemble_frames/upper/upper_-21_9447928790.jpg,ensemble_frames/lower/lower_-21_9447928790.jpg,-21
1020,ensemble_frames/upper/upper_-21_9447928798.jpg,ensemble_frames/lower/lower_-21_9447928798.jpg,-21
1021,ensemble_frames/upper/upper_-21_9447928806.jpg,ensemble_frames/lower/lower_-21_9447928806.jpg,-21
1022,ensemble_frames/upper/upper_-21_9447928813.jpg,ensemble_frames/lower/lower_-21_9447928813.jpg,-21
1023,ensemble_frames/upper/upper_-21_9447928820.jpg,ensemble_frames/lower/lower_-21_9447928820.jpg,-21
1024,ensemble_frames/upper/upper_-21_9447928827.jpg,ensemble_frames/lower/lower_-21_9447928827.jpg,-21
1025,ensemble_frames/upper/upper_-21_9447928834.jpg,ensemble_frames/lower/lower_-21_9447928834.jpg,-21
1026,ensemble_frames/upper/upper_-21_9447928843.jpg,ensemble_frames/lower/lower_-21_9447928843.jpg,-21
1027,ensemble_frames/upper/upper_-21_9447928853.jpg,ensemble_frames/lower/lower_-21_9447928853.jpg,-21
1028,ensemble_frames/upper/upper_-17_9447928860.jpg,ensemble_frames/lower/lower_-17_9447928860.jpg,-17
1029,ensemble_frames/upper/upper_-17_9447928868.jpg,ensemble_frames/lower/lower_-17_9447928868.jpg,-17
1030,ensemble_frames/upper/upper_-15_9447928877.jpg,ensemble_frames/lower/lower_-15_9447928877.jpg,-15
1031,ensemble_frames/upper/upper_-11_9447928885.jpg,ensemble_frames/lower/lower_-11_9447928885.jpg,-11
1032,ensemble_frames/upper/upper_1_9447928894.jpg,ensemble_frames/lower/lower_1_9447928894.jpg,1
1033,ensemble_frames/upper/upper_6_9447928905.jpg,ensemble_frames/lower/lower_6_9447928905.jpg,6
1034,ensemble_frames/upper/upper_9_9447928915.jpg,ensemble_frames/lower/lower_9_9447928915.jpg,9
1035,ensemble_frames/upper/upper_10_9447928922.jpg,ensemble_frames/lower/lower_10_9447928922.jpg,10
1036,ensemble_frames/upper/upper_10_9447928929.jpg,ensemble_frames/lower/lower_10_9447928929.jpg,10
1037,ensemble_frames/upper/upper_10_9447928937.jpg,ensemble_frames/lower/lower_10_9447928937.jpg,10
1038,ensemble_frames/upper/upper_10_9447928943.jpg,ensemble_frames/lower/lower_10_9447928943.jpg,10
1039,ensemble_frames/upper/upper_19_9447928951.jpg,ensemble_frames/lower/lower_19_9447928951.jpg,19
1040,ensemble_frames/upper/upper_31_9447928957.jpg,ensemble_frames/lower/lower_31_9447928957.jpg,31
1041,ensemble_frames/upper/upper_33_9447928965.jpg,ensemble_frames/lower/lower_33_9447928965.jpg,33
1042,ensemble_frames/upper/upper_39_9447928971.jpg,ensemble_frames/lower/lower_39_9447928971.jpg,39
1043,ensemble_frames/upper/upper_41_9447928979.jpg,ensemble_frames/lower/lower_41_9447928979.jpg,41
1044,ensemble_frames/upper/upper_42_9447928986.jpg,ensemble_frames/lower/lower_42_9447928986.jpg,42
1045,ensemble_frames/upper/upper_42_9447928993.jpg,ensemble_frames/lower/lower_42_9447928993.jpg,42
1046,ensemble_frames/upper/upper_43_9447929000.jpg,ensemble_frames/lower/lower_43_9447929000.jpg,43
1047,ensemble_frames/upper/upper_47_9447929008.jpg,ensemble_frames/lower/lower_47_9447929008.jpg,47
1048,ensemble_frames/upper/upper_48_9447929015.jpg,ensemble_frames/lower/lower_48_9447929015.jpg,48
1049,ensemble_frames/upper/upper_50_9447929025.jpg,ensemble_frames/lower/lower_50_9447929025.jpg,50
1050,ensemble_frames/upper/upper_51_9447929037.jpg,ensemble_frames/lower/lower_51_9447929037.jpg,51
1051,ensemble_frames/upper/upper_51_9447929044.jpg,ensemble_frames/lower/lower_51_9447929044.jpg,51
1052,ensemble_frames/upper/upper_51_9447929054.jpg,ensemble_frames/lower/lower_51_9447929054.jpg,51
1053,ensemble_frames/upper/upper_51_9447929062.jpg,ensemble_frames/lower/lower_51_9447929062.jpg,51
1054,ensemble_frames/upper/upper_46_9447929071.jpg,ensemble_frames/lower/lower_46_9447929071.jpg,46
1055,ensemble_frames/upper/upper_42_9447929080.jpg,ensemble_frames/lower/lower_42_9447929080.jpg,42
1056,ensemble_frames/upper/upper_38_9447929088.jpg,ensemble_frames/lower/lower_38_9447929088.jpg,38
1057,ensemble_frames/upper/upper_33_9447929098.jpg,ensemble_frames/lower/lower_33_9447929098.jpg,33
1058,ensemble_frames/upper/upper_27_9447929107.jpg,ensemble_frames/lower/lower_27_9447929107.jpg,27
1059,ensemble_frames/upper/upper_22_9447929117.jpg,ensemble_frames/lower/lower_22_9447929117.jpg,22
1060,ensemble_frames/upper/upper_19_9447929124.jpg,ensemble_frames/lower/lower_19_9447929124.jpg,19
1061,ensemble_frames/upper/upper_17_9447929132.jpg,ensemble_frames/lower/lower_17_9447929132.jpg,17
1062,ensemble_frames/upper/upper_14_9447929139.jpg,ensemble_frames/lower/lower_14_9447929139.jpg,14
1063,ensemble_frames/upper/upper_11_9447929148.jpg,ensemble_frames/lower/lower_11_9447929148.jpg,11
1064,ensemble_frames/upper/upper_10_9447929155.jpg,ensemble_frames/lower/lower_10_9447929155.jpg,10
1065,ensemble_frames/upper/upper_10_9447929163.jpg,ensemble_frames/lower/lower_10_9447929163.jpg,10
1066,ensemble_frames/upper/upper_10_9447929170.jpg,ensemble_frames/lower/lower_10_9447929170.jpg,10
1067,ensemble_frames/upper/upper_10_9447929178.jpg,ensemble_frames/lower/lower_10_9447929178.jpg,10
1068,ensemble_frames/upper/upper_10_9447929185.jpg,ensemble_frames/lower/lower_10_9447929185.jpg,10
1069,ensemble_frames/upper/upper_10_9447929193.jpg,ensemble_frames/lower/lower_10_9447929193.jpg,10
1070,ensemble_frames/upper/upper_10_9447929199.jpg,ensemble_frames/lower/lower_10_9447929199.jpg,10
1071,ensemble_frames/upper/upper_9_9447929206.jpg,ensemble_frames/lower/lower_9_9447929206.jpg,9
1072,ensemble_frames/upper/upper_9_9447929214.jpg,ensemble_frames/lower/lower_9_9447929214.jpg,9
1073,ensemble_frames/upper/upper_9_9447929222.jpg,ensemble_frames/lower/lower_9_9447929222.jpg,9
1074,ensemble_frames/upper/upper_6_9447929230.jpg,ensemble_frames/lower/lower_6_9447929230.jpg,6
1075,ensemble_frames/upper/upper_6_9447929238.jpg,ensemble_frames/lower/lower_6_9447929238.jpg,6
1076,ensemble_frames/upper/upper_6_9447929247.jpg,ensemble_frames/lower/lower_6_9447929247.jpg,6
1077,ensemble_frames/upper/upper_6_9447929254.jpg,ensemble_frames/lower/lower_6_9447929254.jpg,6
1078,ensemble_frames/upper/upper_6_9447929262.jpg,ensemble_frames/lower/lower_6_9447929262.jpg,6
1079,ensemble_frames/upper/upper_6_9447929269.jpg,ensemble_frames/lower/lower_6_9447929269.jpg,6
1080,ensemble_frames/upper/upper_6_9447929277.jpg,ensemble_frames/lower/lower_6_9447929277.jpg,6
1081,ensemble_frames/upper/upper_5_9447929286.jpg,ensemble_frames/lower/lower_5_9447929286.jpg,5
1082,ensemble_frames/upper/upper_-3_9447929293.jpg,ensemble_frames/lower/lower_-3_9447929293.jpg,-3
1083,ensemble_frames/upper/upper_-4_9447929304.jpg,ensemble_frames/lower/lower_-4_9447929304.jpg,-4
1084,ensemble_frames/upper/upper_-5_9447929313.jpg,ensemble_frames/lower/lower_-5_9447929313.jpg,-5
1085,ensemble_frames/upper/upper_-6_9447929320.jpg,ensemble_frames/lower/lower_-6_9447929320.jpg,-6
1086,ensemble_frames/upper/upper_-7_9447929327.jpg,ensemble_frames/lower/lower_-7_9447929327.jpg,-7
1087,ensemble_frames/upper/upper_-7_9447929335.jpg,ensemble_frames/lower/lower_-7_9447929335.jpg,-7
1088,ensemble_frames/upper/upper_-7_9447929342.jpg,ensemble_frames/lower/lower_-7_9447929342.jpg,-7
1089,ensemble_frames/upper/upper_-7_9447929350.jpg,ensemble_frames/lower/lower_-7_9447929350.jpg,-7
1090,ensemble_frames/upper/upper_-7_9447929357.jpg,ensemble_frames/lower/lower_-7_9447929357.jpg,-7
1091,ensemble_frames/upper/upper_-7_9447929365.jpg,ensemble_frames/lower/lower_-7_9447929365.jpg,-7
1092,ensemble_frames/upper/upper_-7_9447929371.jpg,ensemble_frames/lower/lower_-7_9447929371.jpg,-7
1093,ensemble_frames/upper/upper_-7_9447929378.jpg,ensemble_frames/lower/lower_-7_9447929378.jpg,-7
1094,ensemble_frames/upper/upper_-7_9447929385.jpg,ensemble_frames/lower/lower_-7_9447929385.jpg,-7
1095,ensemble_frames/upper/upper_-7_9447929392.jpg,ensemble_frames/lower/lower_-7_9447929392.jpg,-7
1096,ensemble_frames/upper/upper_-9_9447929399.jpg,ensemble_frames/lower/lower_-9_9447929399.jpg,-9
1097,ensemble_frames/upper/upper_-9_9447929406.jpg,ensemble_frames/lower/lower_-9_9447929406.jpg,-9
1098,ensemble_frames/upper/upper_-9_9447929414.jpg,ensemble_frames/lower/lower_-9_9447929414.jpg,-9
1099,ensemble_frames/upper/upper_-9_9447929422.jpg,ensemble_frames/lower/lower_-9_9447929422.jpg,-9
1100,ensemble_frames/upper/upper_-9_9447929430.jpg,ensemble_frames/lower/lower_-9_9447929430.jpg,-9
1101,ensemble_frames/upper/upper_-9_9447929439.jpg,ensemble_frames/lower/lower_-9_9447929439.jpg,-9
1102,ensemble_frames/upper/upper_-9_9447929447.jpg,ensemble_frames/lower/lower_-9_9447929447.jpg,-9
1103,ensemble_frames/upper/upper_-9_9447929454.jpg,ensemble_frames/lower/lower_-9_9447929454.jpg,-9
1104,ensemble_frames/upper/upper_-10_9447929463.jpg,ensemble_frames/lower/lower_-10_9447929463.jpg,-10
1105,ensemble_frames/upper/upper_-10_9447929471.jpg,ensemble_frames/lower/lower_-10_9447929471.jpg,-10
1106,ensemble_frames/upper/upper_-10_9447929480.jpg,ensemble_frames/lower/lower_-10_9447929480.jpg,-10
1107,ensemble_frames/upper/upper_-10_9447929488.jpg,ensemble_frames/lower/lower_-10_9447929488.jpg,-10
1108,ensemble_frames/upper/upper_-10_9447929497.jpg,ensemble_frames/lower/lower_-10_9447929497.jpg,-10
1109,ensemble_frames/upper/upper_-10_9447929505.jpg,ensemble_frames/lower/lower_-10_9447929505.jpg,-10
1110,ensemble_frames/upper/upper_-12_9447929514.jpg,ensemble_frames/lower/lower_-12_9447929514.jpg,-12
1111,ensemble_frames/upper/upper_-13_9447929523.jpg,ensemble_frames/lower/lower_-13_9447929523.jpg,-13
1112,ensemble_frames/upper/upper_-15_9447929533.jpg,ensemble_frames/lower/lower_-15_9447929533.jpg,-15
1113,ensemble_frames/upper/upper_-20_9447929541.jpg,ensemble_frames/lower/lower_-20_9447929541.jpg,-20
1114,ensemble_frames/upper/upper_-28_9447929550.jpg,ensemble_frames/lower/lower_-28_9447929550.jpg,-28
1115,ensemble_frames/upper/upper_-36_9447929559.jpg,ensemble_frames/lower/lower_-36_9447929559.jpg,-36
1116,ensemble_frames/upper/upper_-36_9447929568.jpg,ensemble_frames/lower/lower_-36_9447929568.jpg,-36
1117,ensemble_frames/upper/upper_-36_9447929578.jpg,ensemble_frames/lower/lower_-36_9447929578.jpg,-36
1118,ensemble_frames/upper/upper_-36_9447929586.jpg,ensemble_frames/lower/lower_-36_9447929586.jpg,-36
1119,ensemble_frames/upper/upper_-36_9447929595.jpg,ensemble_frames/lower/lower_-36_9447929595.jpg,-36
1120,ensemble_frames/upper/upper_-36_9447929603.jpg,ensemble_frames/lower/lower_-36_9447929603.jpg,-36
1121,ensemble_frames/upper/upper_-34_9447929613.jpg,ensemble_frames/lower/lower_-34_9447929613.jpg,-34
1122,ensemble_frames/upper/upper_-33_9447929623.jpg,ensemble_frames/lower/lower_-33_9447929623.jpg,-33
1123,ensemble_frames/upper/upper_-31_9447929632.jpg,ensemble_frames/lower/lower_-31_9447929632.jpg,-31
1124,ensemble_frames/upper/upper_-31_9447929640.jpg,ensemble_frames/lower/lower_-31_9447929640.jpg,-31
1125,ensemble_frames/upper/upper_-31_9447929650.jpg,ensemble_frames/lower/lower_-31_9447929650.jpg,-31
1126,ensemble_frames/upper/upper_-31_9447929657.jpg,ensemble_frames/lower/lower_-31_9447929657.jpg,-31
1127,ensemble_frames/upper/upper_-31_9447929666.jpg,ensemble_frames/lower/lower_-31_9447929666.jpg,-31
1128,ensemble_frames/upper/upper_-31_9447929674.jpg,ensemble_frames/lower/lower_-31_9447929674.jpg,-31
1129,ensemble_frames/upper/upper_-31_9447929681.jpg,ensemble_frames/lower/lower_-31_9447929681.jpg,-31
1130,ensemble_frames/upper/upper_-31_9447929689.jpg,ensemble_frames/lower/lower_-31_9447929689.jpg,-31
1131,ensemble_frames/upper/upper_-31_9447929695.jpg,ensemble_frames/lower/lower_-31_9447929695.jpg,-31
1132,ensemble_frames/upper/upper_-31_9447929703.jpg,ensemble_frames/lower/lower_-31_9447929703.jpg,-31
1133,ensemble_frames/upper/upper_-31_9447929711.jpg,ensemble_frames/lower/lower_-31_9447929711.jpg,-31
1134,ensemble_frames/upper/upper_-31_9447929718.jpg,ensemble_frames/lower/lower_-31_9447929718.jpg,-31
